"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Mauritania","MRT","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","90996295.4524243","104048833.127311","119687722.1127","116457226.082957","125615409.208002","132512012.271755","164481223.554478","278689652.316775","395716622.579823","410791041.818521","464659764.64878","486597678.656322","473002091.85733","581341650.924548","577198113.395698","634645730.876198","821719899.893836","784269311.224001","735419603.717704","607800872.340538","783006198.763174","823358601.582569","809685089.529872","865161908.022056","985923348.709483","1386614249.90665","1582364404.15044","1468416916.37833","857316220.918471","1492482499.53764","1692048104.53134","1752850170.88895","1461849651.94508","1434377168.11287","1351814126.12332","1339086793.75188","1375088419.40244","1565191978.10136","1745985704.75591","2017136754.51807","2327916561.32442","2689385715.00091","3234729467.91849","3086551904.86559","3161792380.40697","3315381989.05798","3567910619.64803","3760121676.72159","4047927987.44735","3939218657.59905","3876669759.99728","3982988755.22428","4222996874.78102","4299534858.8747","",
"Mauritius","MUS","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","440469954.351568","543792471.962829","677234598.348287","815459488.59403","853948960.868264","814300900.800089","763485858.818119","758059831.54226","713100439.845511","719961146.18747","891106754.5892","1140687363.14081","1307143335.54105","1395428136.76245","1683116358.86568","1768526593.53577","1962463336.58888","2006414806.21034","2218494732.85673","2532044414.28021","2726592564.11542","2571507638.68112","2556231487.07732","2699657902.46885","2792848108.16165","2728901291.82644","2923874210.66684","3510015716.00093","4159605622.12484","4412802435.56797","4691734919.46853","5413668777.56381","7218973176.62936","6686743972.11497","7321760372.13654","8452832160.52393","8663860232.94509","9006331958.80318","9546953784.25686","8734592816.77967","8998083951.61767","9922624951.42309","10741312650.29","10657166617.3341","",
"Malawi","MWI","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","144617107.657847","149377012.459751","159176816.463671","166456670.866583","164636707.265855","192776144.47711","213495730.085398","216652858.326429","200648025.921037","215888635.545422","211568462.73851","285112528.583464","310129740.518962","329549615.525449","380646695.197337","422783051.632322","456297918.948521","535385978.513678","595235273.201375","724078834.61868","865656938.80064","870099408.019658","795641875.888205","836142322.097378","839323616.810528","785469140.829504","828273601.633443","780640150.314665","994807324.405575","1190215655.00997","1345487192.64172","1626026005.06546","1533735187.18952","1819890319.79649","844512602.444943","1109266421.08913","1887393239.0502","2213409980.41863","1351209402.46583","1548167149.4122","1422505872.98762","1380593451.55567","3054192568.65576","2829593690.63807","3148488913.27304","3411808884.03232","3505629633.82311","3358312873.28349","4267192526.90135","4409108971.72071","5221051062.9843","6515626249.15743","5364322138.3668","4280539961.19178","4900447452.05766","5193651007.05396","4790048966.9292","5120473521.87026","5537969433.28338","6072721057.20022","",
"Malaysia","MYS","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","1187116163.59598","1253756696.72024","1334770678.16543","1600352802.82242","1676140075.78727","1779040898.99386","1881941722.20044","2032209591.01006","2098196785.57428","2196197569.58056","2317718541.74833","2591816007.60083","3054688608.31324","4218884295.82941","5307631589.87994","5448867421.71885","5789660056.65722","6830536708.24361","8455958549.2228","10238530433.1932","12378152418.5769","13278069528.2323","14227113128.372","15705854478.0942","16894521249.36","16223519935.5618","14139226776.168","15503651373.2338","17352986100.504","19425206733.609","22805649007.357","25640456793.7155","29743982408.6072","32300221436.6186","35851242188.6908","42509170653.9075","46424199061.9286","45348498828.8736","29993375458.6221","32909473684.2105","41037105263.1579","42794210526.3158","45390789473.6842","49124736842.1053","54887105263.1579","63422671701.3018","72129109645.0575","87391784966.2555","103188140775.826","98785075897.2904","122705287013.753","142921568627.451","156124708624.709","167491510362.119","177208286229.338","162616677506.081","165050922064.46","176761806576.132","206025548065.723","218158142908.871","",
"North America","NAC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","696498899400.87","756008469481.177","832157643692.842","921977027745.876","1016432805601.48","1126417177784.89","1260113006843.76","1390146242703.03","1543257194308.57","1716998676303.62","1898521755783.67","2096579806954.07","2240645036668.71","2467671461681.27","2684806817190.16","2911842271359.35","3097416418333.38","3315427728020.51","3608493336220.92","3889030552865.63","4143035158524.35","4295535191759.67","4541831702145.01","4787176112861.4","5050578534007.17","5302390873998.57","5602011393583.49","5911011287593.78","6240938229085.31","6662572804019.88","7170350449888.6","7474904071531.12","7770956495723.65","8224054651388.04","8776955839965.94","9386866948696.9","9981125862334.02","10513290854246.8","10825199615360.6","10636657914032.6","11110822856040.2","11646475906565.2","12034361571979.6","12354059426349.1","12832200733196.3","13200300163353.5","13667112942670.1","14299695801766.9","14991231804260.9","15551613307769.4","",
"Namibia","NAM","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","1200576662.16593","1671659310.66047","1590903182.5504","1656659833.69499","1413725234.25945","902329204.397326","1077016470.86852","1613852610.05082","1527689290.59665","1569591936.08837","1486292501.06086","1925107051.02669","2011506206.17111","1951653395.35453","2077958178.43866","2301221967.96339","2336559556.20682","2559917187.5","2348965559.03261","2326067861.52713","2374946208.82446","2294076232.40255","2067856091.15144","3243199598.13344","4011980045.51295","4192239905.2861","4483530020.24501","4985448727.03561","5341662360.48329","6229728293.51856","6985915023.94172","8110558575.34247","8921066391.66199","7889074532.5689","7699287238.65387","7722811417.57039","8051357860.60046","9009145411.49944","9368288425.93642","9051979803.99214","",
"New Caledonia","NCL","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","577870915.265018","551510590.092505","495045943.141064","456256095.593661","468270817.914079","705125689.994823","","","","1955156739.55494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","384647341.900898","415052190.307351","453168936.946026","475726112.211264","504999626.57207","606565931.570479","622966911.21401","594031582.40478","565207818.400604","576777422.424783","577127810.795176","604877705.447302","638078202.942852","801215097.456494","959223901.31975","908377491.508911","903624357.345978","977604023.857079","1254478571.13419","1499399226.50074","1882637610.06742","1754477246.84109","1679150500.4621","1484067698.77134","1325171293.86047","1275761879.34462","1480910158.33112","1819988003.45781","1612935606.45993","1685108001.89211","2573137428.7387","2450164994.54786","2599910182.88505","1684830580.75026","1449844616.74945","1713272479.06943","1719323423.09813","1647331845.045","1916665244.86767","1849059825.48571","1614060103.61043","1791494833.91238","2051202448.92409","2527481636.7285","2875971290.45663","3173954919.24948","3428198212.87347","4197931686.61147","5091097317.65031","5347752672.89211","5610148495.82867","6287373553.82611","6454548872.76596","6884251734.29454","7039262362.60084","6463253192.72447","7048636937.93559","7834741744.16677","8881763883.47754","8816285835.25467","",
"Nigeria","NGA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","16174657286.0328","17634994943.6163","20533264455.3665","26190020891.8949","35300368164.932","22885741846.6371","22218545498.6196","24529024488.8616","13146862789.7799","18679292874.5905","19107645866.9774","21245260415.8974","13029483088.3002","17629756400.153","23269777464.4684","28945449935","29827358921.617","33308366237.5","30911744983.9232","28276814657.8129","44612231932.0191","61650461332.1479","68710672111.0272","81126009603.5759","106133844073.059","119333740307.357","182385124972.081","202661939215.157","198766168806.669","242749689082.093","267408583511.396","266902055758.941","370785904847.185","392228013340.466","382504566928.095","329932522040.367","301073742335.654","304231828361.538","329312019193.846","",
"Nicaragua","NIC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3329492485.11905","3460588725.0996","3604565666.86426","3725607317.87344","3901980854.46178","4056030889.07705","4343119424.74389","4573678215.9806","4641942856.14035","4745527469.54449","5079917947.2693","5534303580.28602","5502512705.81138","6055722687.48137","6832680325.62629","6749575948.27798","7050064617.63218","7546946838.92028","7968377734.45961","8334856893.23216","8734846237.70653","8993205365.26665","9351839558.36624","9564206063.7119","9177135758.02137","9025261384.53038","",
"Netherlands","NLD","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","18212175743.5838","20362780787.7275","23210535087.7193","28048932298.819","36753070313.7317","43004756947.2908","51563957825.0261","56660584264.044","67298739337.344","83106740680.383","95145176315.5004","102477095987.586","84154028967.5881","81365615251.2998","79211216894.4483","72821483516.4835","73327261146.4968","101596846555.136","124857568537.859","131024574646.003","128115601163.878","157380215418.129","163072182932.579","180017667919.799","175580798528.714","187337561448.117","222633818281.636","225335947712.418","207517506211.882","219442346145.301","226940123588.323","209596462133.776","214446532438.479","235942970073.405","289180586907.449","324848522473.305","334385026737.968","346115920210.764","392578702436.354","432742053610.664","396682411781.05","384757224367.101","412618102823.046","381818634330.986","398907704030.255","403650780283.982","344715699863.09","349589291642.386","369700591492.942","403366822368.627","397124626556.862","",
"Norway","NOR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","6664660012.03993","7573803483.60946","8910020946.54078","11323493704.2561","13312634258.1728","16505194283.4185","18187666086.3191","21531323377.4772","23248383343.1891","26422858948.283","30284256559.7668","29534802683.1606","29558878215.0604","28891782248.7802","28263431967.1629","30997417763.9231","40506173340.3654","47813729128.0148","51226944913.3037","50403070461.2934","58555681582.1845","59829088833.701","65329310483.5465","59969129276.441","62933291770.5736","74332617754.767","78605538156.2219","75683829558.6281","74808683781.5271","76551697610.0113","72713535867.6634","74242579267.5467","87429920589.1931","104624304398.181","117253886779.017","129548311990.687","139081751984.158","162288755821.69","177449822695.035","163152680374.664","179864166551.772","200760541892.417","202252685861.624","210108595744.681","204454165564.665","167936509248.734","168022666223.365","177915414064.074","188573009529.665","180832045454.545","",
"Nepal","NPL","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","1298212248.00304","1174328452.82641","1095040000","1269948424.86078","1478416700","1599583250","1867583325","1953572427.974","1990359204.08829","2087770174.89827","2005061474.00388","2260297029.19645","2331129345.19372","2778346860.12242","2809123757.54752","3059676376.08565","3234676433.32278","2764291759.46548","2901370833.33333","3335485714.28571","3305130548.19277","3453136499.54587","3793862879.18639","3735141242.93785","3899102281.08904","4168915592.87679","4819496598.63946","4968489301.98867","5239972053.5317","5790540770.04284","6467224508.62874","7446047090.41309","8362130957.97127","10071426371.5407","10256635126.856","12571048438.3385","14460491798.5381","14751578463.0158","15322718952.0191","15562162265.661","17102482844.8888","17882290501.6271","18975491617.2767","20927315431.1939","21284288441.3332","",
