"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"New Zealand","NZL","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","1579511703.43823","1934218118.86901","2287311618.86242","3484068456.93613","4880033094.31881","3559972893.60741","3717848791.894","3900464105.85563","4108486622.07358","4904337373.53501","5003860258.63733","6169344767.29664","6398397669.33722","6527339642.4816","6286943897.12745","6671099744.24552","7684305027.46092","9137728257.50542","9527858293.07568","10264544001.8938","9313332934.91902","7499437317.12807","7774351339.85538","9928101321.82954","12490994566.2128","15118889479.2774","16234216733.7311","15150349870.7685","11701668508.8689","13651979864.0303","11595310235.8056","12364808304.0348","15155502981.9114","21293514107.7318","26268907563.0252","29162852918.3975","26500875429.609","33989858161.2405","30226330217.1927","23852832781.5604","29437241826.1793","34439588883.6012","36864297615.2107","41994968947.2603","45934518706.9658","41107411217.0714","43700596926.6111","48963757260.6861","49973764782.5361","","",
"OECD members","OED","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","628687745218.753","686331986400.81","805224579500.069","1024821673727.91","1151125276553.29","1150209617670.16","1293149951579.91","1468416359910.58","1785660886624","2118104909930.45","2292948631595.58","2275223320151.6","2113392438925.37","2149865880281.43","2372472544392.13","2462347507446.47","2983940546954.55","3497085550350.86","4082928989028","4325389931530.09","4790929897832.62","4898510358918.69","5103580340037.62","5044071834989","5480263907675.46","6097074026603.35","6128765088712.61","6023343415123.68","6056068432890.33","6372864003148.69","6628534085570.34","6253805415795.6","6308250604588.79","7059899728360.62","8026419292961.1","8685645801029.58","9369686482685.56","10248295011768.6","10594757025387.8","8573300120114.53","9368611262196.54","10390474595847.9","10337701135564.9","10480632044247.4","10836803939909.9","10329626500293.4","10383417505516.6","11035680740387.3","11797526912812.8","11843590304667.4","",
"Oman","OMN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","33416183.3747584","23758099.3520518","22318214.5428366","35277177.8257739","85659287.7767084","109431995.831162","126603934.987169","504053271.569195","746960046.323104","918066010.422698","839316155.182397","791835263.462652","971047770.700637","1333526635.7846","1666473943.2542","2009264910.24899","2100752750.43428","2643890851.18703","2759409380.42849","2351832460.73298","1467620286.08583","1329259297.78934","1155266319.89597","1442912873.86216","1703511053.31599","2036410923.27698","2190637191.15735","2033810143.04291","2067620286.08583","2092327698.30949","2794538361.50845","4766431745.89212","3402560644.88203","2998489876.70723","3348158335.93462","3828039920.66468","5019303387.75027","6909371934.33079","6659692344.39766","10104633162.7748","14339812244.0864","22217254924.277","13649289138.5856","13022844295.4486","14490071735.6567","18567580359.4018","20729521438.9597","16800375896.0728","20279022040.6762","18898817619.7919","19417210274.2263","19428755720.7802","15649618528.5306","",
"Other small states","OSS","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15282303276.9154","18604630376.2045","20043418283.9191","21398919433.6733","21695892374.7217","17945177396.7193","20843595782.5654","21901688835.9732","25661670390.4669","32442593470.4132","39622480346.0777","50580106259.4579","67210327062.2736","89134204129.4431","105942598466.531","87456715550.2945","91213339473.1186","105410297782.64","113745229381.813","114325751828.35","125055124439.264","111058064854.546","126957077834.615","128013672373.522","141164105897.751","140893646201.789","",
"Pakistan","PAK","Gross capital formation (current US$)","NE.GDI.TOTL.CD","507349853.00294","581898362.032759","669466610.667787","852372952.540949","1093658126.83746","1347333053.33893","1238555228.89542","1416211675.76648","1291684166.31667","1309533809.32381","1583578328.43343","1657286854.26291","1319614258.65335","817837888.962451","1173131313.13131","1840202020.20202","2300000000","2769797979.79798","3026262626.26263","3369191919.19192","4179393939.39394","5273434343.43434","5919146919.43128","5390708661.41732","5691674087.26625","5707453825.85752","5985430874.14755","6381590445.67434","6930561093.7055","7596925116.24751","7576123030.89796","8647872968.1884","9848873105.86954","10725694337.1745","10154776428.5073","11245267690.3079","12028706762.1568","11187545796.9636","11014941458.1916","9801844394.48525","14417762744.6243","13830333218.8251","12876956804.1572","15297029195.834","17709623067.5699","21276483550.5479","26535887437.6426","28628810143.4504","32664881328.2918","29509938431.7877","28000245484.1639","30159882854.6353","33827981325.3369","34584128656.4204","35762880041.9424","42496334979.4296","43710113577.4451","49189241375.9875","54553856135.8583","43432582001.5958","",
"Panama","PAN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","114487400","149272700","167003000","185408800","172575400","195540400","265448700","284361100","324043300","375376900","465210600","572554300","658625700","794768900","909967000","928457700","1012565400","803277900","1066400900","1285670000","1629300800","1860688900","1950901400","1331128100","1151768100","1250804100","1471847400","1576816300","557248300","457603800","1360184800","1705517400","2393292300","2727976000","3154545500","3642270800","3989078600","4144173000","4761829500","4729818300","4489734100","3333168600","3093724700","3932098600","4244528200","4543993200","5337711500","7675970600","10647953000","8523214600","11250000000","13401900000","17663300000","20067600000","22119500000","23127300000","23452300000","25957800000","26898900000","26997509000","",
"Peru","PER","Gross capital formation (current US$)","NE.GDI.TOTL.CD","1189235287.98169","1311953373.8097","1486801218.81343","1470294294.63806","1667023010.02985","1965684714.85448","2431687510.58582","2409804133.31126","1648754646.73127","1783706073.77519","1273237510.09561","1639953390.07235","1543140378.17313","2473131802.22997","3960531447.78553","4603082994.24938","3865029440.82269","3105283643.01313","2676032106.16251","3825621854.47818","5501880616.70993","7527792139.08335","7649306354.22176","4601084124.4475","4126172423.27871","3462824711.43628","3417410616.86006","4658729201.94323","4080910538.61856","5213995446.56941","4269081997.78269","5974759994.85795","6396510156.74984","6642966366.69851","9984975414.31433","13189112509.9743","12479729454.4269","13832957957.958","12879087867.8228","10369330772.64","10156451474.2543","9448419372.3098","9842510731.44384","10283973327.2017","11254320698.342","13146176479.5098","17418921394.9795","22510706295.9412","31558153046.9257","24138835402.6957","35053626420.3037","41567844304.8546","47403321201.0919","51448980347.1631","49526946107.7844","46132395427.7101","42258007170.1579","43703419720.9017","47299640966.3482","47305606328.4691","",
"Philippines","PHL","Gross capital formation (current US$)","NE.GDI.TOTL.CD","1206962280.96228","1473305994.46968","883164044.52293","1069427609.42761","1253428494.89796","1355754475.70332","1415253803.20647","1602569003.74646","1714503816.79389","1881946033.92589","1427289808.2164","1557131085.09414","1663720261.28124","2199428681.37886","3713519645.25111","4595262075.91164","5617918632.31321","6017723023.72075","6988921773.60232","8479044675.77532","9438719812.55159","9789485676.67127","10352927400.4684","9829114436.63556","6390856773.28175","4409398461.89399","4551082376.37167","5808913976.7694","7072534807.32127","9196428160.66836","10701754385.9649","9182673061.94639","11304301812.8368","13038211792.8163","15420521478.4307","16640326042.9954","19896664975.5681","20401415643.3339","16886597031.2767","15734400368.3901","13123148538.197","14951735799.1611","17248560417.7168","16997644691.3749","19694870574.4048","19944164078.4826","20444044542.7667","25157529583.794","34331837045.8662","30702779027.5386","42594292092.9043","48576401379.2485","51233564833.7116","58603858359.0406","62245370748.4596","65398453718.198","78441198854.1894","83955649049.714","94169593769.7059","98681591043.7683","",
"Palau","PLW","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79207500","72129900","66343100","59478400","43140500","45070600","54889800","56143900","50100400","69618400","70904600","78322000","87035200","76777500","","",
"Papua New Guinea","PNG","Gross capital formation (current US$)","NE.GDI.TOTL.CD","30912004.4231369","32144004.5994213","34496004.9359644","44352006.3462399","58352008.3494722","74364430.5073356","87579796.1697838","96875349.9832008","105386941.426812","160152312.688991","268563108.970769","306864408.699592","239041916.167665","201107797.187899","255633701.736759","271894226.993062","281912209.889001","354435178.165277","440682747.919312","538494099.466142","641824414.964972","680683506.686478","761679079.214624","754335486.185863","689071889.606054","480555933.220034","522647724.933086","644674523.62595","994694960.212202","823591057.289241","786982505.498246","1037920168.06723","1020215633.42318","877248569.092396","1175756318.40796","1017113231.55216","1172602124.43096","1039531692.3506","678563638.129462","569133320.204805","770892288.773148","707153187.327742","635655875.238046","704505191.771956","785482881.708415","","","","","","","","","","","","","","","","",
"Poland","POL","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27970721649.4845","34716071362.3382","37714451254.841","43913794095.6437","43216455345.2144","42338648443.432","39167297686.8023","36647549019.6078","40961662081.2013","51608705161.8548","60886107247.7206","74708365558.1335","108096390765.562","131529968454.259","90410243261.4339","103194706994.329","119677669771.837","105949332105.021","100310700499.905","112052306229.196","98406419949.5954","93098813026.2757","104835022358.638","121978569648.642","117681669010.783","",
"Pre-demographic dividend","PRE","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57024524401.6842","50760731573.6398","45457512397.6975","35473187640.0452","38785050299.0403","42150867565.2512","46415043920.7935","48315698097.5708","52994633897.8532","54412295307.6329","58664594814.5311","57112188815.9477","64998215628.3418","78076871329.1033","94080186711.5999","120204863826.057","151695611007.688","161444793848.901","210370057383.739","202622243340.388","216957063963.386","240221614217.091","258306964478.741","317979940945.036","337791688689.252","297692178233.152","258072850413.001","257106188627.042","270069613632.065","325857150182.168","",
